id,title,brand,custom_label_0,custom_label_1,sale_price
2036,Brindart Etiqueta de tecido - Numeração 30 ao 48 - 2.000 unidades - 2929 - 48,Brindart,,,5.90 BRL
2037,Brindart Etiqueta de tecido - Numeração 30 ao 48 - 2.000 unidades - 2929 - 46,Brindart,,,5.90 BRL
16843,Botão 2 Furos 1870/22 Fosco c/144 unidades - Corozita - PR-Preto,Corozita,,TOPO_BUSCA,20.22 BRL
16845,Botão 2 Furos 1870/22 Fosco c/144 unidades - Corozita - 20-Verde,Corozita,,TOPO_BUSCA,20.22 BRL
16842,Botão 2 Furos 1870/22 Fosco c/144 unidades - Corozita - 57-Marrom,Corozita,,TOPO_BUSCA,20.22 BRL
16841,Botão 2 Furos 1870/22 Fosco c/144 unidades - Corozita - 30-Marinho,Corozita,,TOPO_BUSCA,20.22 BRL
16838,Botão 2 Furos 1870/22 Fosco c/144 unidades - Corozita - 50-Bege,Corozita,,TOPO_BUSCA,20.22 BRL
17111,Baxmann Grampo 05 pct. com 1000 unidades face arredondada - FL-Latonado.arre,Baxmann,,,32.67 BRL
17113,Baxmann Grampo 05 pct. com 1000 unidades face arredondada - FOV-OuroVelho.arre,Baxmann,,,32.67 BRL
17110,Baxmann Grampo 05 pct. com 1000 unidades face arredondada - FGFT-Grafite.arre,Baxmann,,,32.67 BRL
17112,Baxmann Grampo 05 pct. com 1000 unidades face arredondada - FN-Niquel.arre,Baxmann,,,32.67 BRL
8270,Kasmaq Aparelho de viés 2 dobra Galoneira Industrial - 30mm,Kasmaq,,,53.53 BRL
94499,Kasmaq Aparelho de viés 2 dobra Galoneira Industrial - 25 mm,Kasmaq,,,53.53 BRL
8272,Kasmaq Aparelho de viés 2 dobra Galoneira Industrial - 20mm,Kasmaq,,,49.16 BRL
14888,Kasmaq Aparelho de viés 2 dobra Galoneira Industrial - 50mm,Kasmaq,,,53.53 BRL
6553,Botão com pé craquelado 9010 ouro velho - 50 unidades,Roma Aviamentos,,,18.57 BRL
9910,Corozita Botão 4 Furos 8111/20 c/144 unidades - Cores Fosca - 8111-Marinho.botão,Corozita,,,12.02 BRL
3883,Corozita Botão com pé embalagem c/144 unidades 1085-18 - 6670 - 10,Corozita,,,43.60 BRL
3885,Corozita Botão com pé embalagem c/144 unidades 1085-18 - 6670 - 1085-Marinho-212,Corozita,,,43.60 BRL
3884,Corozita Botão com pé embalagem c/144 unidades 1085-18 - 6670 - 1085-Preto-PR,Corozita,,,43.60 BRL
21859,Baxmann Ilhos com arruela - N°0 - 500 unidades - Ferro Niquelado - 2460,Baxmann,,,86.31 BRL
3886,Corozita Botão com pé embalagem c/144 unidades 1085-18 - 6670 - 1085-Branco-200,Corozita,,,43.60 BRL
842,Botão 4 furos - 50 unidades - Ouro velho - 6057,Roma Aviamentos,,,10.38 BRL
13228,Baxmann Rebite cabeça e Pé ouro velho OV caixa 1000 unidades - Tam 3,Baxmann,,,112.53 BRL
10566,Agulha para Tecidos de Algodão 2020 - Blister com 10un - Máquina doméstica Singer - 16,Singer,,TOPO_BUSCA,9.29 BRL
10564,Agulha para Tecidos de Algodão 2020 - Blister com 10un - Máquina doméstica Singer - 21,Singer,,TOPO_BUSCA,9.29 BRL
6397,Corozita Botão 4 Furos mesclado pct/144 un 1189-20 - 1189-Preto-PR,Corozita,,,21.31 BRL
22466,Botão com Pé 9010 Preto liso - 50 unidades - 18 = 11mm,Roma Aviamentos,,TOPO_BUSCA,8.20 BRL
10563,Agulha para Tecidos de Algodão 2020 - Blister com 10un - Máquina doméstica Singer,Singer,,TOPO_BUSCA,9.29 BRL
10568,Agulha para Tecidos de Algodão 2020 - Blister com 10un - Máquina doméstica Singer - 12,Singer,,TOPO_BUSCA,9.29 BRL
10569,Agulha para Tecidos de Algodão 2020 - Blister com 10un - Máquina doméstica Singer - 10,Singer,,TOPO_BUSCA,9.29 BRL
10565,Agulha para Tecidos de Algodão 2020 - Blister com 10un - Máquina doméstica Singer - 18,Singer,,TOPO_BUSCA,9.29 BRL
10567,Agulha para Tecidos de Algodão 2020 - Blister com 10un - Máquina doméstica Singer - 14,Singer,,TOPO_BUSCA,9.29 BRL
6401,Corozita Botão 4 Furos mesclado pct/144 un 1189-20 - 1189-157 Marinho,Corozita,,,21.31 BRL
31256,Botão com Pé 9010 Preto liso - 50 unidades - 20 = 13mm,Roma Aviamentos,,TOPO_BUSCA,9.29 BRL
21943,Tecnometais Argola metal - E301 - 100 unidades - Niquelado - 12 mm,Tecnometais,,,6.45 BRL
21940,Tecnometais Argola metal - E301 - 100 unidades - Niquelado,Tecnometais,,,3.83 BRL
21942,Tecnometais Argola metal - E301 - 100 unidades - Niquelado - 10 mm,Tecnometais,,,4.15 BRL
31169,Tecnometais Argola metal - E301 - 100 unidades - Niquelado - 18 mm,Tecnometais,,,11.48 BRL
21941,Tecnometais Argola metal - E301 - 100 unidades - Niquelado - 8 mm,Tecnometais,,,3.83 BRL
27632,Marilda Passa fita mod. 84 branco 216 c/10mts. - 17602,Marilda,,,6.56 BRL
16755,Tulio ilhós para cortina quadrado 40mm com 100 Pares Cerejeira,Tulio,,,54.52 BRL
18856,Corozita Botão 4 furos pct. com 144 unidades Transparente 45 - 8002,Corozita,,TOPO_BUSCA,12.35 BRL
6218,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - 312-Rosa2,Corozita,,TOPO_BUSCA,12.02 BRL
6216,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - 309-Creme,Corozita,,TOPO_BUSCA,12.02 BRL
6227,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - 212-Marinho1,Corozita,,TOPO_BUSCA,12.02 BRL
6219,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - 201-CInza2,Corozita,,TOPO_BUSCA,12.02 BRL
6221,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - 232-Rosa1,Corozita,,TOPO_BUSCA,12.02 BRL
6226,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - BR-Branco,Corozita,,TOPO_BUSCA,12.02 BRL
6224,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - 295-Verde,Corozita,,TOPO_BUSCA,12.02 BRL
6228,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - 240-Vermelho,Corozita,,TOPO_BUSCA,12.02 BRL
6220,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - 250-Marinho2,Corozita,,TOPO_BUSCA,12.02 BRL
6215,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca,Corozita,,TOPO_BUSCA,12.02 BRL
6222,Corozita Botão 4 Furos 8101/20 c/144 unidades - Cores Fosca - 291-Marrom,Corozita,,TOPO_BUSCA,12.02 BRL
24327,Passamanaria São José - 18mm x 10m - 7400/P - cores - 20373.Bege,São José,,TOPO_BUSCA,17.48 BRL
24331,Passamanaria São José - 18mm x 10m - 7400/P - cores - 20373.Preto,São José,,TOPO_BUSCA,17.48 BRL
24335,Passamanaria São José - 18mm x 10m - 7400/P - cores - 10,São José,,TOPO_BUSCA,17.48 BRL
24329,Passamanaria São José - 18mm x 10m - 7400/P - cores - 20373.Lilas,São José,,TOPO_BUSCA,17.48 BRL
24326,Passamanaria São José - 18mm x 10m - 7400/P - cores - 20737 Amarelo Ou,São José,,TOPO_BUSCA,17.48 BRL
14214,"Trader Cordão trançado pct. com 20m X 2,6cm dourado - 1015",Trader,,,77.57 BRL
22591,Botão 2 furos Onix pct. com 50un. - 9585 - Tam.20 - 12mm.,Roma Aviamentos,,,12.24 BRL
2129,Sansei Agulha casear Orange 10 unidades Prata DPX5 - 10,Sansei,,TOPO_BUSCA,14.20 BRL
2124,Sansei Agulha casear Orange 10 unidades Prata DPX5 - 10,Sansei,,TOPO_BUSCA,14.20 BRL
21829,Baxmann Ilhos com arruela garra c/200un N1 Latonado - 12642,Baxmann,,,95.05 BRL
26324,São José Ponto palito branco - 13mm x 20m - Branco - 6010,São José,,,15.30 BRL
26439,Trader Cordão trançado 1222 rolo com 25mm x 20mt - 12979,Trader,,,44.79 BRL
23308,Ponteira Tubinho - 50 unidades - Ouro Velho - 18mm - 9361,Roma Aviamentos,,,15.85 BRL
16757,Tulio ilhós para cortina quadrado 40mm com 100 Pares Marfim escuro,Tulio,,,54.52 BRL
95736,Botão com pé brasão niquel 9250 - 50 unidades - 40 = 25mm,Roma Aviamentos,,TOPO_BUSCA,26.22 BRL
27385,Acrilex Tinta vidro a base de água 37ml 01140 - 20866 - 20866.verme508,Acrilex,,,13.66 BRL
567,Botão com pé brasão niquel 9250 - 50 unidades - 24 = 15mm,Roma Aviamentos,,TOPO_BUSCA,15.30 BRL
95733,Botão com pé brasão niquel 9250 - 50 unidades - 32 = 20mm,Roma Aviamentos,,TOPO_BUSCA,20.22 BRL
566,Botão com pé brasão niquel 9250 - 50 unidades,Roma Aviamentos,,TOPO_BUSCA,15.30 BRL
29981,Ponteira globo 9709 dourado c/ 50 unidades - 24226,Roma Aviamentos,,,17.48 BRL
95737,Botão com pé brasão niquel 9250 - 50 unidades - 28 = 17mm,Roma Aviamentos,,TOPO_BUSCA,16.39 BRL
30452,Veceli Botões artesanais Kit B31L bule laranja pct. com 6 botões - 24717,Veceli,,,11.48 BRL
30469,Veceli Botões artesanais Kit KT03 compose preto pct. com 15 botões - 24760,Veceli,,,11.48 BRL
1843,Botão infantil - 25 unidades - Árvore de natal - 6029 - 028957,Roma Aviamentos,NATAL,,8.20 BRL
6679,Velcro Fecho light - rolo com 25 metros - Preto - 20mm,Velcro,,,32.40 BRL
30374,Botão infantil tesoura cromada 6094 - pct. com 25un. - 014303,Roma Aviamentos,,,9.29 BRL
2043,Brindart Etiqueta de tecido - Tamanho U ao EX - 2.000 unidades - 2929,Brindart,,,5.90 BRL
2050,Brindart Etiqueta de tecido - Tamanho U ao EX - 2.000 unidades - 2929 - PP,Brindart,,,5.90 BRL
19350,"Zíper Fixo Metal Médio Marinho 10 Unidades Zíper Metálico para Jeans, Bolsas, Jaquetas e Costura - 12cm",Roma Aviamentos,,TOPO_BUSCA,12.85 BRL
22016,Sinimbu Fita metalizada 1300/9mm X 10m Prata 01 SN - 18060,Sinimbu,,,8.74 BRL
31069,Botão com Pé Reto 9087 Dourado Liso - 50 unidades - 16 = 10mm,Roma Aviamentos,,TOPO_BUSCA,12.02 BRL
35189,Mundial SA Botão de pressão - Eberle - 200 unidades - Azul - BT7.095.35.L - 30916,Mundial SA,,,80.85 BRL
31251,Botão com Pé 9010 Branco liso - 50 unidades - 24 = 15mm,Roma Aviamentos,,TOPO_BUSCA,12.57 BRL
31253,Botão com Pé 9010 Branco liso - 50 unidades - 32 = 20mm,Roma Aviamentos,,TOPO_BUSCA,20.76 BRL
13216,Baxmann Ilhos S/E preto c/1000 Peças - 2911 - 51,Baxmann,,,36.05 BRL
4933,Baxmann Ilhos S/E preto c/1000 Peças - 2911,Baxmann,,,27.86 BRL
24464,Botão de pressão - Ritas - 1000 unidades - N°12 - Preto - 7581,Ritas,,TOPO_BUSCA,121.27 BRL
6194,Kasmaq Esquadro nº2 de costura 7276,Kasmaq,,,6.67 BRL
4024,Botão 4 Furos 1010/32 brilho com borda c/144 unidades - Corozita - 1010-Fume172,Corozita,,TOPO_BUSCA,55.72 BRL
4027,Botão 4 Furos 1010/32 brilho com borda c/144 unidades - Corozita - 1010Branco88,Corozita,,TOPO_BUSCA,55.72 BRL
31047,Nova Dubagem Bojo - Praia sem cabo - 5 pares - Branco - BOJOP.SC - P-SemCabo,Nova Dubagem,,,27.86 BRL
12365,Botão Infantil - borboleta - pacote com 25 unidades - 21mm - Dourado - 9313,Roma Aviamentos,,,8.64 BRL
16840,Botão 2 Furos 1870/22 Fosco c/144 unidades - Corozita - 17-Chumbo,Corozita,,TOPO_BUSCA,20.22 BRL
6495,Princesa moda Tear sextavado c/10 pregos cada lado 26cm - 6847,Princesa moda,,,51.24 BRL
19849,Acrilex Massinha de modelar - caixa com 12 unidades - 17547,Acrilex,,,6.01 BRL
12215,Acrilex Bisnaga cola jeans 20g - 4467,Acrilex,,,4.59 BRL
24219,Mundial SA Botão de pressão - Eberle - 200 unidades - Latonado - BT7.100.38.L - 21014,Mundial SA,,,119.63 BRL
17308,Botão infantil Milho 6049 vde/ama pct. com 24 un. tam.18mm - 15269,Roma Aviamentos,,,8.20 BRL
24328,Passamanaria São José - 18mm x 10m - 7400/P - cores - 20373.Branco,São José,,TOPO_BUSCA,17.48 BRL
24334,Passamanaria São José - 18mm x 10m - 7400/P - cores - 20373.Vermelho,São José,,TOPO_BUSCA,17.48 BRL
23950,São José Soutache visc. 500/03 rolo com 50mt. Prata - 11056,São José,,,24.04 BRL
36085,Botão c/pe c/perola 7186/30 c/50un - Dourado - 30834,Roma Aviamentos,,,22.94 BRL
6642,FermoPlast Arco plástico - Reforçado - 100 unidades - Tamanho G - 014786,FermoPlast,,,9.83 BRL
2962,Trader Cordão trançado 1299 - 2cm x 20m - 5810 - 1299.Prata,Trader,,,42.61 BRL
12956,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 36 ao 50 - Rolo com 20 Metros - 42,Trama etiquetas,,,10.49 BRL
12952,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 36 ao 50 - Rolo com 20 Metros,Trama etiquetas,,,10.49 BRL
13239,Sansei Agulha botoneira Orange 10 unidades Prata TQX1 - 9,Sansei,,,18.57 BRL
2153,Sansei Agulha botoneira Orange 10 unidades Prata TQX1,Sansei,,,18.57 BRL
2154,Sansei Agulha botoneira Orange 10 unidades Prata TQX1 - 16,Sansei,,,18.57 BRL
2156,Sansei Agulha botoneira Orange 10 unidades Prata TQX1 - 12,Sansei,,,18.57 BRL
13238,Sansei Agulha botoneira Orange 10 unidades Prata TQX1 - 10,Sansei,,,18.57 BRL
24704,Marilda Bordado mod.47 c/10mt Multi color joaninha - 13930 - 47 - Pink,Marilda,,,23.49 BRL
24703,Marilda Bordado mod.47 c/10mt Multi color joaninha - 13930 - 47 - Vermelho,Marilda,,,23.49 BRL
24701,Marilda Bordado mod.47 c/10mt Multi color joaninha - 13930 - 10,Marilda,,,23.49 BRL
1051,Ponteira Sininho 5017 Dourada C/B pct. com 50un. - 1272,Roma Aviamentos,,,12.02 BRL
16756,Tulio ilhós para cortina quadrado 40mm com 100 Pares Imbuia,Tulio,,,54.52 BRL
22477,Botão com Pé 9010 Branco liso - 50 unidades - 18 = 11mm,Roma Aviamentos,,TOPO_BUSCA,8.20 BRL
1810,Botão infantil - 25 unidades - Árvore de natal - 6029 - 039759,Roma Aviamentos,NATAL,,8.20 BRL
6905,Bacana Barbante expresso - 6 fios - 7525 - Barb-Roxo,Bacana,,,21.31 BRL
2039,Brindart Etiqueta de tecido - Numeração 30 ao 48 - 2.000 unidades - 2929 - 42,Brindart,,,5.90 BRL
25632,Ilhos de cortina 9134/40 c/25un.dourado-21371,Roma Aviamentos,,,36.05 BRL
31249,Botão com Pé 9010 Branco liso - 50 unidades - 16 = 10mm,Roma Aviamentos,,TOPO_BUSCA,7.21 BRL
13489,Carvalho e Ribeiro Bojo tradicional com cabo preto - com 5 pares - M,Carvalho e Ribeiro,,,13.11 BRL
13490,Carvalho e Ribeiro Bojo tradicional com cabo preto - com 5 pares - G,Carvalho e Ribeiro,,,13.11 BRL
6300,Marilda Aplique - Skatista - 5 unidades - 8280 - 216.13-Royal124mult,Marilda,,,6.45 BRL
2102,Argola de Metal Achatada - 20 unidades - Dourado - A2349,Roma Aviamentos,,,3.50 BRL
1924,Lacinho de Cetim mini - 100 unidades,Roma Aviamentos,,,4.60 BRL
27061,Lacinho de Cetim mini - 100 unidades - RO51-verde207,Roma Aviamentos,,,4.60 BRL
16671,Acrilex Primer para metais base/água 100ml - 12172,Acrilex,,,24.04 BRL
12077,Matriz para botão de pressão,Roma Aviamentos,,,57.90 BRL
94496,Kasmaq Aparelho de viés 1 dobra Galoneira Industrial - 35 mm,Kasmaq,,,54.52 BRL
12078,Matriz para botão de pressão - Tam. 100,Roma Aviamentos,,,68.83 BRL
4809,Botão de pressão - Ritas - Scovill - 1000 unidades - Preto - .Preto-10,Ritas,,TOPO_BUSCA,80.30 BRL
10570,Matriz para botão de pressão - Ritas,Ritas,,,19.67 BRL
2183,Agulha De Máquina Singer Costura 6120/80 Overlock Máquina industrial - 10,Singer,,TOPO_BUSCA,19.88 BRL
56847,Agulha De Máquina Singer Costura 6120/80 Overlock Máquina industrial - 12,Singer,,TOPO_BUSCA,19.88 BRL
3890,Corozita Botão com pé embalagem c/144 unidades 1083-18 - 6669 - 1083-Preto-PR,Corozita,,,42.07 BRL
23550,Caixa de Bobina Apolo - Singer - 17913,Singer,,,8.64 BRL
14887,Kasmaq Aparelho de viés 1 dobra Máquina Reta Industrial - 45mm,Kasmaq,,,33.87 BRL
14883,Kasmaq Aparelho de viés 1 dobra Máquina Reta Industrial - 25mm.,Kasmaq,,,31.68 BRL
14884,Kasmaq Aparelho de viés 1 dobra Máquina Reta Industrial - 30mm,Kasmaq,,,30.05 BRL
3888,Corozita Botão com pé embalagem c/144 unidades 1083-18 - 6669 - 1083-Branco-Br,Corozita,,,42.07 BRL
997,Botão 4 furos 6057 c/50 unidades - Branco 101,Roma Aviamentos,,TOPO_BUSCA,5.68 BRL
1000,Botão 4 furos 6057 c/50 unidades - Branco 101 - 32 = 21mm,Roma Aviamentos,,TOPO_BUSCA,10.82 BRL
25900,Sansei Agulha reta fina - Orange - 10 unidades - Prata - DBX95 - 21,Sansei,,,14.20 BRL
16677,Acrilex Cola de madeira 100g,Acrilex,,,12.02 BRL
25753,"Manta R1 Gramatura 200gr Pegorari - 1,5mt x 1mt - 030174",Pegorari,,TOPO_BUSCA,49.71 BRL
26255,Corozita Botão 4 Furos 1934/16 c/144 unidades - Cores Fosca - BT1934/branco,Corozita,,,9.29 BRL
25815,Botão laço 2F onix 9654 pct. com 50un. - 21381,Roma Aviamentos,,,10.71 BRL
20134,Passamanaria Flor peça com 9.14m - 10,Roma Aviamentos,,,52.67 BRL
6366,Kasmaq Aparelho de viés 1 dobra Galoneira Industrial - 45mm,Kasmaq,,,53.53 BRL
94497,Kasmaq Aparelho de viés 1 dobra Galoneira Industrial - 25 mm,Kasmaq,,,53.53 BRL
12948,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 2 ao 16 - Rolo com 20 Metros - 10,Trama etiquetas,,,10.49 BRL
12943,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 2 ao 16 - Rolo com 20 Metros,Trama etiquetas,,,10.49 BRL
12945,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 2 ao 16 - Rolo com 20 Metros - 4,Trama etiquetas,,,10.49 BRL
12944,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 2 ao 16 - Rolo com 20 Metros - 2,Trama etiquetas,,,10.49 BRL
12951,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 2 ao 16 - Rolo com 20 Metros - 16,Trama etiquetas,,,10.49 BRL
12947,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 2 ao 16 - Rolo com 20 Metros - 8,Trama etiquetas,,,10.49 BRL
405,Botão Infantil Osso 6067 pct. com 24un. - 23236 - OSSO-6067.Preto,Roma Aviamentos,,TOPO_BUSCA,5.36 BRL
397,Botão Infantil Osso 6067 pct. com 24un. - 23236,Roma Aviamentos,,TOPO_BUSCA,5.36 BRL
409,Botão Infantil Osso 6067 pct. com 24un. - 23236 - OSSO-6067.Branco,Roma Aviamentos,,TOPO_BUSCA,5.36 BRL
1043,Ponteira Sininho 008 Transparente pct. com 50un. - 1786,Roma Aviamentos,,,7.54 BRL
12214,Acrilex Verniz acrílico brilhante 100ml - 11076,Acrilex,,,12.57 BRL
19923,"Ciabrafe Entretela sem cola S10/05 - 1,40m x 25mt - Branca - 016102",Ciabrafe,,,818.06 BRL
4806,Botão de pressão - Ritas - Scovill - 1000 unidades - Branco - .Branco-10,Ritas,,TOPO_BUSCA,80.30 BRL
321,Acrilex Bisnaga cola lantejoula 20 gramas - 4468 - 519b-Branco b,Acrilex,,,3.83 BRL
2071,Brindart Etiqueta de tecido - Composição - 1.000 unidades - 2930,Brindart,,,5.90 BRL
2073,Brindart Etiqueta de tecido - Composição - 1.000 unidades - 2930 - 100%.Algodão,Brindart,,,5.90 BRL
14992,Flor plissada - 10,Roma Aviamentos,,,2.93 BRL
12950,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 2 ao 16 - Rolo com 20 Metros - 14,Trama etiquetas,,,10.49 BRL
12946,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 2 ao 16 - Rolo com 20 Metros - 6,Trama etiquetas,,,10.49 BRL
31257,Botão com Pé 9010 Preto liso - 50 unidades - 24 = 15mm,Roma Aviamentos,,TOPO_BUSCA,12.57 BRL
4948,Baxmann Rebite cabeça e Pé ouro velho OV caixa 1000 unidades,Baxmann,,,65.01 BRL
31259,Botão com Pé 9010 Preto liso - 50 unidades - 32 = 20mm,Roma Aviamentos,,TOPO_BUSCA,20.76 BRL
31049,Nova Dubagem Bojo - Praia sem cabo - 5 pares - Branco - BOJOP.SC - G-SemCabo,Nova Dubagem,,,27.86 BRL
12949,Trama etiquetas Etiqueta de Tecido Bordada com Números de Tamanhos do 2 ao 16 - Rolo com 20 Metros - 12,Trama etiquetas,,,10.49 BRL
4015,Botão 4 Furos 1010/24 brilho com borda c/144 unidades - Corozita - 1010Branco88,Corozita,,TOPO_BUSCA,27.31 BRL
18801,Botão 4 Furos 1010/24 brilho com borda c/144 unidades - Corozita - 1010Chumbo17,Corozita,,TOPO_BUSCA,27.31 BRL
4009,Botão 4 Furos 1010/24 brilho com borda c/144 unidades - Corozita - 1010-Azul-28,Corozita,,TOPO_BUSCA,27.31 BRL
4935,Baxmann Ilhos S/E preto c/1000 Peças - 2911 - 54,Baxmann,,,27.86 BRL
17156,Baxmann Grampo 16 pct. com 1000 unidades face reta - Ret-Niquel.FN,Baxmann,,,89.04 BRL
17156,Baxmann Grampo 16 pct. com 1000 unidades face reta - Ret-Niquel.FN,Baxmann,,,89.04 BRL
4010,Botão 4 Furos 1010/24 brilho com borda c/144 unidades - Corozita - 1010-Chocolate-03,Corozita,,TOPO_BUSCA,27.31 BRL
17153,Baxmann Grampo 16 pct. com 1000 unidades face reta,Baxmann,,,89.04 BRL
17157,Baxmann Grampo 16 pct. com 1000 unidades face reta - Ret-Ouro V. FOV,Baxmann,,,89.04 BRL
17157,Baxmann Grampo 16 pct. com 1000 unidades face reta - Ret-Ouro V. FOV,Baxmann,,,89.04 BRL
17155,Baxmann Grampo 16 pct. com 1000 unidades face reta - Ret-Latonado.FL,Baxmann,,,89.04 BRL
17155,Baxmann Grampo 16 pct. com 1000 unidades face reta - Ret-Latonado.FL,Baxmann,,,89.04 BRL
1052,Ponteira sininho 5017 ouro velho C/B pct. com 50un. - 1273,Roma Aviamentos,,,12.02 BRL
1038,Ponteira Sininho 008 Cromada pct. com 50un. - 1256,Roma Aviamentos,,,11.48 BRL
31052,Nova Dubagem Bojo - Praia cortinão - 5 pares - Branco - BOJOP.COR - M-Cortinão,Nova Dubagem,,,27.86 BRL
31051,Nova Dubagem Bojo - Praia cortinão - 5 pares - Branco - BOJOP.COR - P-Cortinão,Nova Dubagem,,,27.86 BRL
31053,Nova Dubagem Bojo - Praia cortinão - 5 pares - Branco - BOJOP.COR - G-Cortinão,Nova Dubagem,,,27.86 BRL
26454,Cordão trançado - 1035/48 - 5mm x 20m - 1035/bco.dou,Roma Aviamentos,,,52.34 BRL
24913,Marilda Faixa ponto cruz peça tam 50cm x 10cm pct .c/1 un. - 18006,Marilda,,,5.36 BRL
6672,Velcro Fecho light rolo com 25 metros Branco - 20mm,Velcro,,,32.40 BRL
13214,Botão 4 furos 9186 c/50 unidades - Preto 310 - 54 = 35mm,Roma Aviamentos,,TOPO_BUSCA,21.75 BRL
26268,Corozita Botão 4 Furos 1934/18 c/144 unidades - Cores Fosca - BT1934/vinho,Corozita,,,9.29 BRL
29065,São José Renda Algodão - 55mm x 20m - Branco/Prata - 6170,São José,,,46.98 BRL
26256,Corozita Botão 4 Furos 1934/16 c/144 unidades - Cores Fosca - BT1934/preto,Corozita,,,9.29 BRL
27378,Acrilex Pasta para modelagem 250ml - 20868,Acrilex,,,21.41 BRL
31004,Ponteira sininho 9844 onix pct. com 50 unidades - 24666,Roma Aviamentos,,,11.48 BRL
7366,Nitron Maleta c/ Divisórias móveis Un - 7776,Nitron,,,51.35 BRL
7497,Coats Linha esterlina N°8 - 350m - 7539 - 10,Coats,,,24.59 BRL
3980,Corozita Botão 4 Furos 8111/24 c/144 unidades - Cores Fosca,Corozita,,TOPO_BUSCA,17.16 BRL
3984,Corozita Botão 4 Furos 8111/24 c/144 unidades - Cores Fosca - 291-Marrom,Corozita,,TOPO_BUSCA,17.16 BRL
7501,Coats Linha esterlina N°8 - 350m - 7539 - 34-Vinho,Coats,,,24.59 BRL
3981,Corozita Botão 4 Furos 8111/24 c/144 unidades - Cores Fosca - PR-Preto,Corozita,,TOPO_BUSCA,17.16 BRL
7520,Coats Linha esterlina N°8 - 350m - 7539 - 170-Roxo,Coats,,,24.59 BRL
7513,Coats Linha esterlina N°8 - 350m - 7539 - 40-Azul-Claro,Coats,,,24.59 BRL
3986,Corozita Botão 4 Furos 8111/24 c/144 unidades - Cores Fosca - BR-Branco,Corozita,,TOPO_BUSCA,17.16 BRL
22464,Botão com Pé 9010 Ouro Velho liso - 50 unidades - 18 = 11mm,Roma Aviamentos,,TOPO_BUSCA,12.24 BRL
31238,Botão com Pé 9010 Ouro Velho liso - 50 unidades - 24 = 15mm,Roma Aviamentos,,TOPO_BUSCA,15.85 BRL
17722,Bordado inglês com passa fita - CTL73/75 - 15031 - 10,Roma Aviamentos,,,49.16 BRL
12431,Botão craquelado dourado 9144 - 50 unidades - 32 = 20mm,Roma Aviamentos,,TOPO_BUSCA,14.20 BRL
12432,Botão craquelado dourado 9144 - 50 unidades - 28 = 18mm,Roma Aviamentos,,TOPO_BUSCA,12.57 BRL
29064,São José Renda Algodão - 55mm x 20m - Branco/Ouro - 6170,São José,,,46.98 BRL
36070,Argola roliça - 9142/120 - 12 unidades - Cristal - 041466,Roma Aviamentos,,,12.57 BRL
